Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
1114,Overamstel/Amstelkwartier3efase_kavel11,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-10-06,,0,0,0,0,50,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((123023.5919478867 483347.5497466469, 123046.2790665473 483293.4495450608, 123095.4181229972 483314.1614597108, 123023.5919478867 483347.5497466469)))"
1115,Overamstel/Amstelkwartier3efase_kavel 09C,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-09-29,,15,15,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,30,30,2023-07-01,"SRID=28992;MULTIPOLYGON (((122802.8143186674 483250.7347201713, 122824.7928153386 483202.2014679044, 122885.2599753208 483226.8431610483, 122865.6786810438 483275.1491425794, 122802.8143186674 483250.7347201713)))"
1116,Overamstel/Amstelkwartier 3e fase_kavel 9 - Uitvoering bouw,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-11-30,,140,50,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,190,190,2023-07-01,"SRID=28992;MULTIPOLYGON (((122885.2599753208 483226.8431610483, 122916.088158774 483239.4497169223, 122893.4353104885 483287.1079319832, 122865.6786810438 483275.1491425794, 122885.2599753208 483226.8431610483)))"
1117,Overamstel/Amstelkwartier3efase_kavel 10A,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-10-01,,105,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,105,105,2023-07-01,"SRID=28992;MULTIPOLYGON (((122961.4326425442 483317.031315306, 122914.8194133874 483295.9705239037, 122935.1561815173 483247.4373014551, 122981.8278377435 483266.9401679889, 122961.4326425442 483317.031315306)))"
1123,Elzenhagen Zuid - Realisatie Villa 9 (10 marktwoningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-15,,0,0,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,12,12,2023-07-01,"SRID=28992;MULTIPOLYGON (((123620.1812442882 490526.1896539574, 123597.4054142318 490499.9528871846, 123615.2867517271 490485.3741510788, 123638.3232135969 490511.9320204757, 123620.1812442882 490526.1896539574)))"
1124,Elzenhagen Zuid - Realisatie Villa 10 t/m 12 (34 marktwoningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-15,,0,0,0,0,0,82,0,n.b.,n.b.,n.b.,n.b.,n.b.,82,82,2023-07-01,"SRID=28992;MULTIPOLYGON (((123517.2991332645 490445.274497567, 123546.6021792102 490429.8548561189, 123585.5256051296 490419.2476544983, 123616.7333060701 490434.6265320467, 123606.9954916413 490455.1619076914, 123592.5104215814 490490.081168148, 123576.9041984746 490507.0933959017, 123550.8902580852 490484.3379265158, 123529.6160712009 490466.3368873075, 123517.2991332645 490445.274497567)))"
1125,Elzenhagen Zuid - Realisatie Villa 13 t/m 16 (74 marktwoningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-11-15,,0,0,0,0,0,21,0,n.b.,n.b.,n.b.,n.b.,n.b.,21,21,2023-07-01,"SRID=28992;MULTIPOLYGON (((123713.1348470259 490460.8296647869, 123722.7736742422 490446.0810880915, 123756.0061418107 490439.5392492063, 123761.5316821211 490461.969337804, 123796.7909126919 490453.0671711697, 123817.7685270144 490443.6880746169, 123834.296599958 490473.3033830787, 123813.7336770344 490483.6700769239, 123793.7755840882 490479.9019403328, 123770.3953804901 490465.5850548856, 123754.4904911472 490489.2747111919, 123738.5873222194 490492.8136965373, 123713.1348470259 490460.8296647869)))"
1131,Overamstel/Amstelkwartier 3e fase_kavel 14 - 14 Uitvoering bouw,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-09-28,,0,90,0,20,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,110,110,2023-07-01,"SRID=28992;MULTIPOLYGON (((123057.0822140997 483267.1206534893, 123076.2755091925 483220.7094946642, 123126.9833779997 483241.5117295483, 123107.7836664053 483288.0451249639, 123057.0822140997 483267.1206534893)))"
1135,Elzenhagen Zuid - Realisatie NN1 (43 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-02-17,,14,14,0,0,0,6,0,n.b.,n.b.,n.b.,n.b.,n.b.,34,34,2023-07-01,"SRID=28992;MULTIPOLYGON (((123706.4936863279 490670.1677671, 123712.490655722 490745.447348974, 123663.7117745399 490759.7880559471, 123655.7128374329 490688.7271994766, 123706.4936863279 490670.1677671)))"
1136,Elzenhagen Zuid - Realisatie NN2 (110 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-08-15,,52,52,0,0,0,26,0,n.b.,n.b.,n.b.,n.b.,n.b.,130,130,2023-07-01,"SRID=28992;MULTIPOLYGON (((123730.0716376214 490738.3259123181, 123723.6790628019 490663.9389691573, 123773.2731970113 490650.2724421981, 123781.2155850763 490722.3352452069, 123730.0716376214 490738.3259123181)))"
1137,Elzenhagen Zuid - Realisatie NN3 (152 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-15,,93,93,0,0,0,45,0,n.b.,n.b.,n.b.,n.b.,n.b.,231,231,2023-07-01,"SRID=28992;MULTIPOLYGON (((123807.7047205599 490715.1465698266, 123796.5072528158 490643.7830624882, 123846.1123306559 490631.7862295299, 123860.5291296881 490705.4661486939, 123807.7047205599 490715.1465698266)))"
1141,Elzenhagen Zuid - Realisatie Zelfbouw (100 woningen),NG02,Elzenhagen-Zuid,NG,Elzenhagen,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-02-13,,0,0,0,0,0,32,0,n.b.,n.b.,n.b.,n.b.,n.b.,32,32,2023-07-01,"SRID=28992;MULTIPOLYGON (((123614.9076328078 490789.3620690207, 123584.9093168133 490643.0013465492, 123604.4726365763 490582.7027551383, 123654.1023640631 490766.19143825, 123614.9076328078 490789.3620690207)))"
1152,NDSM_Kavel  A8,NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-11-26,,90,0,0,0,0,79,0,n.b.,n.b.,n.b.,n.b.,n.b.,169,169,2023-07-01,"SRID=28992;MULTIPOLYGON (((121366.7441621143 490744.4715730149, 121344.3960139556 490716.9833507797, 121418.368384361 490659.7720914934, 121439.5991251118 490688.8246840997, 121366.7441621143 490744.4715730149)))"
1153,Sloterdijk Centrum kavel M Naritaweg - Realisatie Kavel M,FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-01-01,,37,37,0,0,19,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,93,93,2023-07-01,"SRID=28992;MULTIPOLYGON (((117155.1935404394 489065.7459191726, 117150.7321171528 489068.1168083173, 117145.6111534537 489067.9335646671, 117141.5776373865 489065.7391296083, 117137.8052923547 489061.206034041, 117135.1093354996 489054.995636555, 117133.617428722 489047.7745723878, 117133.4836132834 489040.0980054323, 117135.1988947141 489032.0734361763, 117139.2313217931 489024.3648911443, 117141.3858621848 489022.1229657092, 117145.3171850056 489019.8674060634, 117150.4969057715 489019.7163906396, 117155.416294734 489022.0153062372, 117158.7919622742 489020.0978287471, 117163.0092529229 489019.6204011156, 117169.0358165676 489022.4783122693, 117173.0864371425 489027.7881837853, 117176.2179263404 489036.6434752169, 117177.0103524236 489042.3232691386, 117176.906619624 489046.552304414, 117175.6082421613 489054.7962009375, 117172.5900878832 489061.6067825275, 117170.1020861526 489064.7525345796, 117166.7859400983 489067.3260381562, 117163.7992497375 489068.4727676558, 117160.5996296054 489068.4861836426, 117155.1935404394 489065.7459191726)))"
1163,Jacob Geelbuurt-oost (tender + ontw. blok 5) - bouwen JGB-blok 5,FL03,Jacob Geelbuurt,FL,Slotervaart-Noord,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-07-12,,0,46,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,46,46,2023-07-01,"SRID=28992;MULTIPOLYGON (((117183.5272850292 485859.1969686766, 117182.6677952513 485932.8635138448, 117148.8146857184 485932.4664618158, 117150.9022953696 485859.1131700123, 117183.5272850292 485859.1969686766)))"
1164,H-Midden,TD03,Hakfort/Huigenbos,TD,H-buurt,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2025-10-13,,120,300,0,0,0,80,0,n.b.,n.b.,n.b.,n.b.,n.b.,500,500,2023-07-01,"SRID=28992;MULTIPOLYGON (((125476.220602847 480028.1307364708, 125518.6753306867 479952.4390988298, 125810.9238567706 480116.1579139823, 125768.4798193685 480191.8581032144, 125476.220602847 480028.1307364708)))"
1167,Jacob Geelbuurt-oost  (plaberum fase 3  + ontw. Alliantie) - bouwen blok 4,FL03,Jacob Geelbuurt,FL,Slotervaart-Noord,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-11-04,,0,94,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,94,94,2023-07-01,"SRID=28992;MULTIPOLYGON (((117227.1643574531 486014.6392630985, 117145.8271156673 486014.594651299, 117147.0920599421 485938.7997395236, 117228.4390611196 485940.8471486582, 117227.1643574531 486014.6392630985)))"
1181,Holendrecht - Start bouw 2024,TJ03,Holendrecht-Zuid,TJ,Holendrecht,GT24,Gaasperdam,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-10-01,,90,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,90,90,2023-07-01,"SRID=28992;MULTIPOLYGON (((126097.3830363848 478728.6598812199, 126060.3492152208 479090.6011802681, 126053.001967005 479083.5231662076, 126042.9095559958 479072.4556669335, 126033.5628826585 479060.6049607848, 126025.0996780295 479048.1927682344, 126017.4585538912 479035.219444504, 126010.7561294127 479021.7955681073, 126005.0122224224 479007.8097534048, 126000.2213224022 478993.4845608962, 125996.3834367098 478978.8199878469, 125993.5741961472 478963.9157277634, 125991.7120131094 478948.8167637323, 125990.926765255 478933.566839365, 125991.1232224468 478918.2110190011, 125992.3906609025 478902.8489184257, 125994.6274198281 478887.5924003679, 125997.8812589961 478872.4411861738, 126002.1528397609 478857.5065397319, 126007.3875978737 478842.7887835409, 126013.5179769006 478828.3995822615, 126020.6598861884 478814.3271336368, 126028.6368167444 478800.7171212318, 126037.4901592494 478787.64719273, 126047.1721657509 478775.1176322992, 126057.6079956825 478763.1622623731, 126068.8055787464 478751.9701929627, 126080.681883036 478741.3416364144, 126093.1704466323 478731.5774032486, 126097.3830363848 478728.6598812199)))"
1192,IJburg 2/Centrumeiland_Tranche 3_Blok 13 - Realiseren_CPO (13-08),MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-01-30,,0,0,0,0,19,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,19,19,2023-07-01,"SRID=28992;MULTIPOLYGON (((129746.4719845966 484884.3755300048, 129755.1814642507 484867.41853066, 129797.185313397 484888.5560133256, 129786.7849697319 484906.6453594525, 129774.6244575666 484900.2540087879, 129778.4619303254 484892.5459106896, 129760.0303675469 484882.9710280661, 129756.5760964088 484889.6646587392, 129746.4719845966 484884.3755300048)))"
1193,IJburg 2/Centrumeiland_Tranche 3_Blok 13 - Realiseren_SIHK (13-13),MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-03,,0,0,0,0,3,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,3,3,2023-07-01,"SRID=28992;MULTIPOLYGON (((129715.9183347393 484945.1719785828, 129723.0674737312 484930.9044252223, 129733.177077236 484935.9486920864, 129726.0285998462 484950.3497469688, 129715.9183347393 484945.1719785828)))"
1197,IJburg 2/Strandeiland_Havenkom_H5 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-03-31,,50,55,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,105,105,2023-07-01,"SRID=28992;MULTIPOLYGON (((129963.6892178481 485432.5812319956, 129956.6907335326 485528.8621606588, 129924.7345523555 485526.4653209838, 129910.2996051076 485436.8579903697, 129963.6892178481 485432.5812319956)))"
1200,IJburg 2/Strandeiland_Havenkom_H4 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-03-31,,50,0,0,0,59,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,109,109,2023-07-01,"SRID=28992;MULTIPOLYGON (((129851.2392796218 485343.0272817574, 129953.1547042673 485394.5815952747, 129951.940694905 485425.186007273, 129873.592879668 485426.1406559841, 129851.2392796218 485343.0272817574)))"
1780,IJburg 2/Strandeiland_Havenkom_H3 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-03-31,,50,0,0,0,59,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,109,109,2023-07-01,"SRID=28992;MULTIPOLYGON (((129787.1698198103 485310.6530289779, 129842.0184169039 485338.4010953901, 129855.0743820107 485401.7563816973, 129819.8364693033 485422.6204868375, 129766.7966399434 485376.7269976937, 129787.1698198103 485310.6530289779)))"
1783,IJburg 2/Strandeiland_Muidenbuurt_M8 - Realisatie periode,MK05,Muidenbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2037-02-23,,0,24,0,0,23,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,47,47,2023-07-01,"SRID=28992;MULTIPOLYGON (((130375.2452359631 484997.3122369584, 130426.0009698146 485025.4322055244, 130365.011146702 485146.0149845207, 130322.1432963171 485102.3901960009, 130375.2452359631 484997.3122369584)))"
1784,IJburg 2/Strandeiland_Muidenbuurt_M14 - Realisatie periode,MK06,Muidenbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-02-20,,83,0,0,0,37,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,120,120,2023-07-01,"SRID=28992;MULTIPOLYGON (((130572.9442347938 485306.9824916382, 130623.7092271696 485335.0931062937, 130561.2353372497 485458.6964238526, 130501.9101560445 485447.530312647, 130572.9442347938 485306.9824916382)))"
1785,IJburg 2/Strandeiland_Muidenbuurt_M21 - Realisatie periode,MK06,Muidenbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-06-02,,78,18,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,96,96,2023-07-01,"SRID=28992;MULTIPOLYGON (((130830.1183588987 485303.6014768268, 130881.8809770017 485329.8294494558, 130838.4348109662 485415.8394810252, 130787.685396508 485387.7043373836, 130830.1183588987 485303.6014768268)))"
1786,IJburg 2/Strandeiland_Muidenbuurt_M22 - Realisatie periode,MK06,Muidenbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-06-02,,0,18,0,0,78,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,96,96,2023-07-01,"SRID=28992;MULTIPOLYGON (((130923.4142156728 485267.5399868911, 130968.4834853276 485290.352291121, 130891.5000601215 485442.6063754048, 130846.4255992483 485419.9171925711, 130923.4142156728 485267.5399868911)), ((130968.0184813194 485179.5334366038, 131014.1738388669 485200.0042768394, 130972.6070042526 485282.3210355847, 130927.5308682686 485259.5087272083, 130968.0184813194 485179.5334366038)))"
1789,IJburg 2/Strandeiland_Pampusbuurt_P23 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2032-09-27,,0,58,0,0,65,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,123,123,2023-07-01,"SRID=28992;MULTIPOLYGON (((130612.8583988318 485678.5442791502, 130738.5222617777 485687.7156117014, 130734.3042727187 485745.5948596595, 130608.6418735527 485736.4236356287, 130612.8583988318 485678.5442791502)))"
1790,IJburg 2/Strandeiland_Pampusbuurt_C16_P24;Realisatie periode C16 P24,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-02-05,,79,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,79,79,2023-07-01,"SRID=28992;MULTIPOLYGON (((130974.7392381372 486001.5755446695, 130971.859994714 486059.5203185614, 131016.4757422987 486062.8131048924, 131041.2685610008 486006.3916812101, 130974.7392381372 486001.5755446695)))"
1791,IJburg 2/Strandeiland_Pampusbuurt_T9 (P24 P25 HUB 10);Realisatie periode P24,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-04-02,,0,0,0,0,43,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,43,43,2023-07-01,"SRID=28992;MULTIPOLYGON (((130808.3087332947 485989.3926744173, 130807.1768764405 486047.4946596029, 130902.4674701171 486054.468221552, 130906.6800831233 485996.5779812403, 130808.3087332947 485989.3926744173)))"
1792,IJburg 2/Strandeiland_Pampusbuurt_P26 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2032-08-23,,82,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,82,82,2023-07-01,"SRID=28992;MULTIPOLYGON (((130810.3552032725 485751.0901775679, 130812.4886962233 485693.1302857358, 130754.4686344012 485688.8610804585, 130750.2572716089 485746.7402811262, 130810.3552032725 485751.0901775679)))"
1793,IJburg 2/Strandeiland_Pampusbuurt_P27 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-01-13,,0,0,0,0,48,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,48,48,2023-07-01,"SRID=28992;MULTIPOLYGON (((130907.7811929881 485844.2712321595, 130987.5106616139 485850.1017247096, 130983.163618973 485909.9841965035, 130903.3805623659 485904.1429151151, 130907.7811929881 485844.2712321595)))"
1794,IJburg 2/Strandeiland_Pampusbuurt_P28 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2033-09-12,,82,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,82,82,2023-07-01,"SRID=28992;MULTIPOLYGON (((130898.6902005017 485773.6063263367, 130978.495871768 485779.4476696762, 130974.1487387781 485839.3412545611, 130894.3439751005 485833.4888558779, 130898.6902005017 485773.6063263367)))"
1796,IJburg 2/Strandeiland_Pampusbuurt_P3 - Realisatie periode,MK02,Pampusbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-09-04,,100,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((129622.5245462271 485758.676517748, 129696.3965749079 485764.0826785015, 129692.077928699 485823.8549485073, 129594.6214882104 485816.7900709603, 129622.5245462271 485758.676517748)))"
1797,IJburg 2/Strandeiland_Pampusbuurt_z9 p33,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-01-02,,0,0,0,0,20,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,20,20,2023-07-01,"SRID=28992;MULTIPOLYGON (((131088.9295690041 485713.9538242611, 131082.4185921547 485771.1961623952, 131131.0978469739 485774.5310467666, 131155.9118962396 485718.1874771587, 131088.9295690041 485713.9538242611)))"
1798,IJburg 2/Strandeiland_Pampusbuurt_P31 - Realisatie periode,MK03,Pampusbuurt-Oost,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2034-01-02,,0,0,0,0,19,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,19,19,2023-07-01,"SRID=28992;MULTIPOLYGON (((131021.1753720678 485883.4780233403, 131106.2073641889 485858.9546901894, 131106.2934246002 485858.7592358128, 131003.5177411498 485851.2476516409, 131001.480806716 485879.1854194404, 131021.3789756644 485880.6462475003, 131021.1753720678 485883.4780233403)))"
1807,Sloterdijk Centrum Travelport Transformatie - Realisatie Travelport 501-519,FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-05-21,,110,110,0,0,55,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,275,275,2023-07-01,"SRID=28992;MULTIPOLYGON (((117452.8169167249 488785.0755355583, 117447.1135166744 488787.1217963116, 117451.4973476286 488799.5505955903, 117452.5193781419 488799.6540859976, 117452.4170940785 488804.1056388785, 117442.6052379222 488803.9577898936, 117441.7883229279 488803.0738543905, 117439.4208111941 488805.0947281889, 117415.4079759269 488736.2794854462, 117429.3593036199 488736.4068817177, 117433.1977679748 488747.8383936737, 117435.1847552398 488750.3824583109, 117434.5268948447 488751.6114305696, 117434.7974885616 488752.2769861997, 117440.4941162298 488750.2307632442, 117452.8169167249 488785.0755355583)))"
1808,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 1 kavel B2 woningen KDV: bouw,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-03-01,,75,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,75,75,2023-07-01,"SRID=28992;MULTIPOLYGON (((120496.4952876522 483235.1591984578, 120388.9207848902 483232.3510755411, 120403.2044153457 483207.6608930898, 120441.514314582 483208.2829155885, 120443.418528243 483218.3949470206, 120463.3998594112 483219.9242433629, 120465.8950845628 483207.3335643152, 120496.1800830943 483208.5684480359, 120496.4952876522 483235.1591984578)))"
1809,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 1 kavel C woningen: bouw,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-04-17,,0,85,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,85,85,2023-07-01,"SRID=28992;MULTIPOLYGON (((120373.2126202421 483237.5683270112, 120311.9996071597 483236.6736436461, 120332.980761953 483196.1362347872, 120347.2261802697 483196.1475665123, 120347.8605988346 483209.8290324853, 120368.9307297242 483210.1263671211, 120379.7234157987 483194.0281932643, 120396.4224616667 483194.0224743001, 120373.2126202421 483237.5683270112)))"
